"","INCIDENT_DATE","INCIDENT_NUMBER","LOCATION_DISTRICT","OFFENSE_CODE","OFFENSE_DESCRIPTION","LOCATION_ADDRESS","CITY","STATE","ZIP","LATITUDE","LONGITUDE","Location.1","ymd","month","year","wday","hour"
"5795","05-13-2017 11:20:00 AM","2017-055691","61","23D","THEFT FROM BUILDING","8507 W MARKHAM ST","LITTLE ROCK","AR",72205,34.753187,-92.369131,"8507 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.753187, -92.369131)","2017-05-13","May",2017,"Sat",11
"5796","05-13-2017 12:36:00 PM","2017-055696","54","220","BURGLARY/B&E","4508 W 25TH ST","LITTLE ROCK","AR",72204,34.728921,-92.32431,"4508 W 25TH ST
LITTLE ROCK, AR 72204
(34.728921, -92.32431)","2017-05-13","May",2017,"Sat",12
"5797","05-13-2017 01:13:00 PM","2017-055706","93","23F","THEFT FROM MOTOR VEHICLE","14119 WIMBLEDON LOOP","LITTLE ROCK","AR",72210,34.665979,-92.434323,"14119 WIMBLEDON LOOP
LITTLE ROCK, AR 72210
(34.665979, -92.434323)","2017-05-13","May",2017,"Sat",13
"5798","05-13-2017 12:34:00 PM","2017-055733","64","23C","SHOPLIFTING","9101 W MARKHAM ST","LITTLE ROCK","AR",72205,34.753357,-92.37587,"9101 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.753357, -92.37587)","2017-05-13","May",2017,"Sat",12
"5799","05-13-2017 02:30:00 PM","2017-055757","82","220","BURGLARY/B&E","6925 REDWOOD DR","LITTLE ROCK","AR",72209,34.66373,-92.355413,"6925 REDWOOD DR
LITTLE ROCK, AR 72209
(34.66373, -92.355413)","2017-05-13","May",2017,"Sat",14
"5800","05-13-2017 03:44:00 PM","2017-055796","72","23F","THEFT FROM MOTOR VEHICLE","24 ABERDEEN DR","LITTLE ROCK","AR",72223,34.805458,-92.47649,"24 ABERDEEN DR
LITTLE ROCK, AR 72223
(34.805458, -92.47649)","2017-05-13","May",2017,"Sat",15
"5801","05-13-2017 04:34:00 PM","2017-055804","82","23D","THEFT FROM BUILDING","6401 BASELINE RD","LITTLE ROCK","AR",72209,34.669321,-92.349387,"6401 BASELINE RD
LITTLE ROCK, AR 72209
(34.669321, -92.349387)","2017-05-13","May",2017,"Sat",16
"5802","05-13-2017 05:26:00 PM","2017-055830","52","23D","THEFT FROM BUILDING","1800 BROADWAY ST","LITTLE ROCK","AR",72206,34.732086,-92.278404,"1800 BROADWAY ST
LITTLE ROCK, AR 72206
(34.732086, -92.278404)","2017-05-13","May",2017,"Sat",17
"5803","05-13-2017 06:22:00 PM","2017-055835","52","220","BURGLARY/B&E","2701 S CROSS ST","LITTLE ROCK","AR",72206,34.722747,-92.287401,"2701 S CROSS ST
LITTLE ROCK, AR 72206
(34.722747, -92.287401)","2017-05-13","May",2017,"Sat",18
"5804","05-13-2017 02:50:00 PM","2017-055836","63","23D","THEFT FROM BUILDING","10720 N RODNEY PARHAM RD","LITTLE ROCK","AR",72212,34.769952,-92.392443,"10720 N RODNEY PARHAM RD
LITTLE ROCK, AR 72212
(34.769952, -92.392443)","2017-05-13","May",2017,"Sat",14
"5805","05-13-2017 06:30:00 PM","2017-055847","52","23H","ALL OTHER LARCENY","2420 WOLFE ST","LITTLE ROCK","AR",72206,34.725193,-92.293269,"2420 WOLFE ST
LITTLE ROCK, AR 72206
(34.725193, -92.293269)","2017-05-13","May",2017,"Sat",18
"5806","05-13-2017 06:45:00 PM","2017-055849","93","13A","AGGRAVATED ASSAULT","18708 FAWN TREE DR","LITTLE ROCK","AR",72210,34.660255,-92.443618,"18708 FAWN TREE DR
LITTLE ROCK, AR 72210
(34.660255, -92.443618)","2017-05-13","May",2017,"Sat",18
"5807","05-13-2017 07:14:00 PM","2017-055856","41","23C","SHOPLIFTING","1701 MAIN ST","LITTLE ROCK","AR",72103,34.732379,-92.273414,"1701 MAIN ST
LITTLE ROCK, AR 72103
(34.732379, -92.273414)","2017-05-13","May",2017,"Sat",19
"5808","05-10-2017 07:10:00 PM","2017-055862","61","23D","THEFT FROM BUILDING","1800 JOYCE CT","LITTLE ROCK","AR",72204,34.735752,-92.345421,"1800 JOYCE CT
LITTLE ROCK, AR 72204
(34.735752, -92.345421)","2017-05-10","May",2017,"Wed",19
"5809","05-13-2017 07:15:00 PM","2017-055869","62","23D","THEFT FROM BUILDING","7910 W 32ND ST","LITTLE ROCK","AR",72204,34.724001,-92.362422,"7910 W 32ND ST
LITTLE ROCK, AR 72204
(34.724001, -92.362422)","2017-05-13","May",2017,"Sat",19
"5810","05-05-2017 05:00:00 PM","2017-055883","61","23H","ALL OTHER LARCENY","1701 WESTPARK DR","LITTLE ROCK","AR",72204,34.738071,-92.351554,"1701 WESTPARK DR
LITTLE ROCK, AR 72204
(34.738071, -92.351554)","2017-05-05","May",2017,"Fri",17
"5813","05-13-2017 08:40:00 PM","2017-055895","62","23C","SHOPLIFTING","8510 COLONEL GLENN RD","LITTLE ROCK","AR",72204,34.71057,-92.370482,"8510 COLONEL GLENN RD
LITTLE ROCK, AR 72204
(34.71057, -92.370482)","2017-05-13","May",2017,"Sat",20
"5814","05-13-2017 09:23:00 PM","2017-055901","52","13A","AGGRAVATED ASSAULT","2500 S GAINES ST","LITTLE ROCK","AR",72206,34.724525,-92.281288,"2500 S GAINES ST
LITTLE ROCK, AR 72206
(34.724525, -92.281288)","2017-05-13","May",2017,"Sat",21
"5815","05-13-2017 09:23:00 PM","2017-055901","52","13A","AGGRAVATED ASSAULT","2500 S GAINES ST","LITTLE ROCK","AR",72206,34.724525,-92.281288,"2500 S GAINES ST
LITTLE ROCK, AR 72206
(34.724525, -92.281288)","2017-05-13","May",2017,"Sat",21
"5816","05-13-2017 09:45:00 PM","2017-055913","53","240","MOTOR VEHICLE THEFT","4015 W MARKHAM ST","LITTLE ROCK","AR",72205,34.751427,-92.317993,"4015 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.751427, -92.317993)","2017-05-13","May",2017,"Sat",21
"5817","05-13-2017 10:45:00 PM","2017-055972","90","240","MOTOR VEHICLE THEFT","7601 N CHICOT RD","LITTLE ROCK","AR",72209,34.681309,-92.35964,"7601 N CHICOT RD
LITTLE ROCK, AR 72209
(34.681309, -92.35964)","2017-05-13","May",2017,"Sat",22
"5818","05-14-2017 12:20:00 AM","2017-055986","71","23H","ALL OTHER LARCENY","CHENAL PKWY","LITTLE ROCK","AR",72211,34.753773,-92.414413,"CHENAL PKWY
LITTLE ROCK, AR 72211
(34.753773, -92.414413)","2017-05-14","May",2017,"Sun",0
"5819","05-14-2017 01:20:00 AM","2017-056015","90","23D","THEFT FROM BUILDING","9500 INTERSTATE 30","LITTLE ROCK","AR",72209,34.676365,-92.364616,"9500 INTERSTATE 30
LITTLE ROCK, AR 72209
(34.676365, -92.364616)","2017-05-14","May",2017,"Sun",1
"5820","05-14-2017 02:35:00 AM","2017-056040","71","23C","SHOPLIFTING","700 S BOWMAN RD","LITTLE ROCK","AR",72211,34.748653,-92.40712,"700 S BOWMAN RD
LITTLE ROCK, AR 72211
(34.748653, -92.40712)","2017-05-14","May",2017,"Sun",2
"5821","05-14-2017 06:10:00 AM","2017-056068","64","23F","THEFT FROM MOTOR VEHICLE","11413 HICKORY HILL RD","LITTLE ROCK","AR",72211,34.73567,-92.402195,"11413 HICKORY HILL RD
LITTLE ROCK, AR 72211
(34.73567, -92.402195)","2017-05-14","May",2017,"Sun",6
"5822","05-14-2017 06:18:00 AM","2017-056069","53","23E","THEFT FROM COIN-OPERATED MACHINE","2801 W MARKHAM ST","LITTLE ROCK","AR",72205,34.750885,-92.304741,"2801 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.750885, -92.304741)","2017-05-14","May",2017,"Sun",6
"5823","05-14-2017 06:05:00 AM","2017-056070","64","23F","THEFT FROM MOTOR VEHICLE","2100 MAPLE RIDGE RD","LITTLE ROCK","AR",72211,34.735687,-92.402756,"2100 MAPLE RIDGE RD
LITTLE ROCK, AR 72211
(34.735687, -92.402756)","2017-05-14","May",2017,"Sun",6
"5824","05-13-2017 11:30:00 PM","2017-056071","93","220","BURGLARY/B&E","38 EAGLE HILL CT","LITTLE ROCK","AR",72210,34.675369,-92.429144,"38 EAGLE HILL CT
LITTLE ROCK, AR 72210
(34.675369, -92.429144)","2017-05-13","May",2017,"Sat",23
"5825","05-08-2017 05:45:00 AM","2017-056088","63","23D","THEFT FROM BUILDING","14 OVERBY CIR","LITTLE ROCK","AR",72205,34.761452,-92.383239,"14 OVERBY CIR
LITTLE ROCK, AR 72205
(34.761452, -92.383239)","2017-05-08","May",2017,"Mon",5
"5826","05-14-2017 02:45:00 AM","2017-056090","54","23F","THEFT FROM MOTOR VEHICLE","916 S ELM ST","LITTLE ROCK","AR",72204,34.742733,-92.318874,"916 S ELM ST
LITTLE ROCK, AR 72204
(34.742733, -92.318874)","2017-05-14","May",2017,"Sun",2
"5827","05-13-2017 05:00:00 PM","2017-056098","40","240","MOTOR VEHICLE THEFT","1101 BROADWAY ST","LITTLE ROCK","AR",72202,34.738918,-92.277054,"1101 BROADWAY ST
LITTLE ROCK, AR 72202
(34.738918, -92.277054)","2017-05-13","May",2017,"Sat",17
"5828","05-13-2017 08:00:00 PM","2017-056101","81","220","BURGLARY/B&E","5300 BASELINE RD","LITTLE ROCK","AR",72209,34.668816,-92.336563,"5300 BASELINE RD
LITTLE ROCK, AR 72209
(34.668816, -92.336563)","2017-05-13","May",2017,"Sat",20
"5829","05-14-2017 09:10:00 AM","2017-056103","53","23C","SHOPLIFTING","3124 W ROOSEVELT RD","LITTLE ROCK","AR",72204,34.725522,-92.309032,"3124 W ROOSEVELT RD
LITTLE ROCK, AR 72204
(34.725522, -92.309032)","2017-05-14","May",2017,"Sun",9
"5830","05-14-2017 09:15:00 AM","2017-056108","71","23F","THEFT FROM MOTOR VEHICLE","12002 PLEASANT TREE DR","LITTLE ROCK","AR",72211,34.765802,-92.408772,"12002 PLEASANT TREE DR
LITTLE ROCK, AR 72211
(34.765802, -92.408772)","2017-05-14","May",2017,"Sun",9
"5831","05-14-2017 08:00:00 AM","2017-056110","61","23D","THEFT FROM BUILDING","8415 W MARKHAM ST","LITTLE ROCK","AR",72205,34.753144,-92.367465,"8415 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.753144, -92.367465)","2017-05-14","May",2017,"Sun",8
"5832","05-14-2017 10:30:00 AM","2017-056122","61","23G","THEFT OF MOTOR VEHICLE PARTS","7922 W 25TH ST","LITTLE ROCK","AR",72204,34.730816,-92.362688,"7922 W 25TH ST
LITTLE ROCK, AR 72204
(34.730816, -92.362688)","2017-05-14","May",2017,"Sun",10
"5833","05-12-2017 12:00:00 PM","2017-056127","71","23H","ALL OTHER LARCENY","8 REDTAIL PT","LITTLE ROCK","AR",72211,34.746481,-92.289595,"8 REDTAIL PT
LITTLE ROCK, AR 72211
(34.746481, -92.289595)","2017-05-12","May",2017,"Fri",12
"5834","05-14-2017 11:00:00 AM","2017-056136","90","13A","AGGRAVATED ASSAULT","9500 S HEIGHTS RD","LITTLE ROCK","AR",72204,34.664609,-92.33164,"9500 S HEIGHTS RD
LITTLE ROCK, AR 72204
(34.664609, -92.33164)","2017-05-14","May",2017,"Sun",11
"5835","05-13-2017 10:30:00 PM","2017-056140","41","23F","THEFT FROM MOTOR VEHICLE","411 W 19TH ST","LITTLE ROCK","AR",72206,34.730583,-92.277878,"411 W 19TH ST
LITTLE ROCK, AR 72206
(34.730583, -92.277878)","2017-05-13","May",2017,"Sat",22
"5836","05-14-2017 09:00:00 AM","2017-056146","61","23D","THEFT FROM BUILDING","7109 ARCHWOOD DR","LITTLE ROCK","AR",72204,34.727521,-92.353142,"7109 ARCHWOOD DR
LITTLE ROCK, AR 72204
(34.727521, -92.353142)","2017-05-14","May",2017,"Sun",9
"5837","05-13-2017 10:30:00 PM","2017-056149","41","23F","THEFT FROM MOTOR VEHICLE","411 W 19TH ST","LITTLE ROCK","AR",72206,34.730583,-92.277878,"411 W 19TH ST
LITTLE ROCK, AR 72206
(34.730583, -92.277878)","2017-05-13","May",2017,"Sat",22
"5838","05-14-2017 04:00:00 AM","2017-056168","81","13A","AGGRAVATED ASSAULT","8223 SCOTT HAMILTON DR","LITTLE ROCK","AR",72209,34.673398,-92.317657,"8223 SCOTT HAMILTON DR
LITTLE ROCK, AR 72209
(34.673398, -92.317657)","2017-05-14","May",2017,"Sun",4
"5839","05-14-2017 02:25:00 PM","2017-056176","91","13A","AGGRAVATED ASSAULT","7900 MOORE DR","LITTLE ROCK","AR",72209,34.663813,-92.366557,"7900 MOORE DR
LITTLE ROCK, AR 72209
(34.663813, -92.366557)","2017-05-14","May",2017,"Sun",14
"5840","05-14-2017 03:10:00 PM","2017-056185","93","13A","AGGRAVATED ASSAULT","13420 OTTER CREEK PKWY","LITTLE ROCK","AR",72210,34.65839,-92.427435,"13420 OTTER CREEK PKWY
LITTLE ROCK, AR 72210
(34.65839, -92.427435)","2017-05-14","May",2017,"Sun",15
"5841","05-14-2017 03:50:00 PM","2017-056202","91","13A","AGGRAVATED ASSAULT","9606 SOUTHWEST DR","LITTLE ROCK","AR",72209,34.663403,-92.369508,"9606 SOUTHWEST DR
LITTLE ROCK, AR 72209
(34.663403, -92.369508)","2017-05-14","May",2017,"Sun",15
"5842","05-14-2017 04:22:00 PM","2017-056209","53","13A","AGGRAVATED ASSAULT","4000 W 12TH ST","LITTLE ROCK","AR",72204,34.740768,-92.318051,"4000 W 12TH ST
LITTLE ROCK, AR 72204
(34.740768, -92.318051)","2017-05-14","May",2017,"Sun",16
"5843","05-14-2017 04:22:00 PM","2017-056209","53","13A","AGGRAVATED ASSAULT","4000 W 12TH ST","LITTLE ROCK","AR",72204,34.740768,-92.318051,"4000 W 12TH ST
LITTLE ROCK, AR 72204
(34.740768, -92.318051)","2017-05-14","May",2017,"Sun",16
"5844","05-14-2017 04:22:00 PM","2017-056209","53","13A","AGGRAVATED ASSAULT","4000 W 12TH ST","LITTLE ROCK","AR",72204,34.740768,-92.318051,"4000 W 12TH ST
LITTLE ROCK, AR 72204
(34.740768, -92.318051)","2017-05-14","May",2017,"Sun",16
"5845","03-03-2017 11:30:00 AM","2017-056210","40","23D","THEFT FROM BUILDING","700 MAIN ST","LITTLE ROCK","AR",72103,34.742149,-92.271484,"700 MAIN ST
LITTLE ROCK, AR 72103
(34.742149, -92.271484)","2017-03-03","Mar",2017,"Fri",11
"5846","05-13-2017 04:16:00 PM","2017-056216","82","13A","AGGRAVATED ASSAULT","5813 BASELINE RD","LITTLE ROCK","AR",72209,34.669003,-92.340803,"5813 BASELINE RD
LITTLE ROCK, AR 72209
(34.669003, -92.340803)","2017-05-13","May",2017,"Sat",16
"5847","05-12-2017 10:15:00 AM","2017-056230","63","120","ROBBERY","1200 RESERVIOR RD","LITTLE ROCK","AR",72205,34.763056,-92.377792,"1200 RESERVIOR RD
LITTLE ROCK, AR 72205
(34.763056, -92.377792)","2017-05-12","May",2017,"Fri",10
"5848","05-13-2017 08:00:00 PM","2017-056231","50","23F","THEFT FROM MOTOR VEHICLE","2701 N TAYLOR ST","LITTLE ROCK","AR",72202,34.77671,-92.335998,"2701 N TAYLOR ST
LITTLE ROCK, AR 72202
(34.77671, -92.335998)","2017-05-13","May",2017,"Sat",20
"5849","05-14-2017 07:25:00 PM","2017-056280","72","23C","SHOPLIFTING","16900 CANTRELL RD","LITTLE ROCK","AR",72223,34.8036,-92.459366,"16900 CANTRELL RD
LITTLE ROCK, AR 72223
(34.8036, -92.459366)","2017-05-14","May",2017,"Sun",19
"5850","05-01-2017 12:00:00 AM","2017-056284","80","13A","AGGRAVATED ASSAULT","5201 GEYER SPRINGS RD","LITTLE ROCK","AR",72209,34.702072,-92.342764,"5201 GEYER SPRINGS RD
LITTLE ROCK, AR 72209
(34.702072, -92.342764)","2017-05-01","May",2017,"Mon",0
"5851","05-14-2017 12:00:00 PM","2017-056287","81","23H","ALL OTHER LARCENY","7600 ENMAR DR","LITTLE ROCK","AR",72209,34.680462,-92.349317,"7600 ENMAR DR
LITTLE ROCK, AR 72209
(34.680462, -92.349317)","2017-05-14","May",2017,"Sun",12
"5852","05-14-2017 08:40:00 PM","2017-056298","52","13A","AGGRAVATED ASSAULT","1615 S STATE ST","LITTLE ROCK","AR",72206,34.733943,-92.281707,"1615 S STATE ST
LITTLE ROCK, AR 72206
(34.733943, -92.281707)","2017-05-14","May",2017,"Sun",20
"5853","05-14-2017 08:40:00 PM","2017-056298","52","23D","THEFT FROM BUILDING","1615 S STATE ST","LITTLE ROCK","AR",72206,34.733943,-92.281707,"1615 S STATE ST
LITTLE ROCK, AR 72206
(34.733943, -92.281707)","2017-05-14","May",2017,"Sun",20
"5854","05-14-2017 09:08:00 PM","2017-056307","40","220","BURGLARY/B&E","617 BROADWAY ST","LITTLE ROCK","AR",72201,34.743108,-92.276212,"617 BROADWAY ST
LITTLE ROCK, AR 72201
(34.743108, -92.276212)","2017-05-14","May",2017,"Sun",21
"5855","05-12-2017 12:01:00 AM","2017-056313","64","23G","THEFT OF MOTOR VEHICLE PARTS","10900 W 36TH ST","LITTLE ROCK","AR",72205,34.7216,-92.395556,"10900 W 36TH ST
LITTLE ROCK, AR 72205
(34.7216, -92.395556)","2017-05-12","May",2017,"Fri",0
"5856","05-14-2017 01:00:00 PM","2017-056341","90","23G","THEFT OF MOTOR VEHICLE PARTS","6709 CAROLINA DR","LITTLE ROCK","AR",72209,34.689769,-92.360456,"6709 CAROLINA DR
LITTLE ROCK, AR 72209
(34.689769, -92.360456)","2017-05-14","May",2017,"Sun",13
"5857","05-15-2017 12:51:00 AM","2017-056399","80","23H","ALL OTHER LARCENY","5201 GEYER SPRINGS RD","LITTLE ROCK","AR",72209,34.702072,-92.342764,"5201 GEYER SPRINGS RD
LITTLE ROCK, AR 72209
(34.702072, -92.342764)","2017-05-15","May",2017,"Mon",0
"5858","05-15-2017 01:45:00 AM","2017-056410","70","13A","AGGRAVATED ASSAULT","215 N SHACKLEFORD RD","LITTLE ROCK","AR",72211,34.75567,-92.393893,"215 N SHACKLEFORD RD
LITTLE ROCK, AR 72211
(34.75567, -92.393893)","2017-05-15","May",2017,"Mon",1
"5859","05-14-2017 11:15:00 PM","2017-056413","40","23F","THEFT FROM MOTOR VEHICLE","1016 MCGOWAN ST","LITTLE ROCK","AR",72202,34.737453,-92.262291,"1016 MCGOWAN ST
LITTLE ROCK, AR 72202
(34.737453, -92.262291)","2017-05-14","May",2017,"Sun",23
"5860","05-14-2017 09:00:00 AM","2017-056421","40","240","MOTOR VEHICLE THEFT","1016 MCGOWAN ST","LITTLE ROCK","AR",72202,34.737453,-92.262291,"1016 MCGOWAN ST
LITTLE ROCK, AR 72202
(34.737453, -92.262291)","2017-05-14","May",2017,"Sun",9
"5861","05-15-2017 05:30:00 AM","2017-056442","64","240","MOTOR VEHICLE THEFT","10905 W MARKHAM ST","LITTLE ROCK","AR",72211,34.753891,-92.395291,"10905 W MARKHAM ST
LITTLE ROCK, AR 72211
(34.753891, -92.395291)","2017-05-15","May",2017,"Mon",5
"5862","05-14-2017 02:30:00 PM","2017-056451","52","220","BURGLARY/B&E","2500 S RINGO ST","LITTLE ROCK","AR",72206,34.724712,-92.286102,"2500 S RINGO ST
LITTLE ROCK, AR 72206
(34.724712, -92.286102)","2017-05-14","May",2017,"Sun",14
"5863","05-15-2017 08:10:00 AM","2017-056473","91","09A","MURDER & NONNEGLIGENT MANSLAUGHTER","11500 CHICOT RD","LITTLE ROCK","AR",72103,34.645877,-92.363563,"11500 CHICOT RD
LITTLE ROCK, AR 72103
(34.645877, -92.363563)","2017-05-15","May",2017,"Mon",8
"5864","05-15-2017 08:10:00 AM","2017-056473","91","09A","MURDER & NONNEGLIGENT MANSLAUGHTER","11500 CHICOT RD","LITTLE ROCK","AR",72103,34.645877,-92.363563,"11500 CHICOT RD
LITTLE ROCK, AR 72103
(34.645877, -92.363563)","2017-05-15","May",2017,"Mon",8
"5865","05-14-2017 10:00:00 PM","2017-056476","71","23F","THEFT FROM MOTOR VEHICLE","1619 GAMBLE RD","LITTLE ROCK","AR",72211,34.738842,-92.418266,"1619 GAMBLE RD
LITTLE ROCK, AR 72211
(34.738842, -92.418266)","2017-05-14","May",2017,"Sun",22
"5866","05-15-2017 12:00:00 AM","2017-056480","50","23F","THEFT FROM MOTOR VEHICLE","1200 BROOKWOOD DR","LITTLE ROCK","AR",72202,34.763742,-92.306358,"1200 BROOKWOOD DR
LITTLE ROCK, AR 72202
(34.763742, -92.306358)","2017-05-15","May",2017,"Mon",0
"5867","02-01-2017 08:50:00 AM","2017-056483","61","220","BURGLARY/B&E","7820 W CAPITOL AVE","LITTLE ROCK","AR",72205,34.74947,-92.363922,"7820 W CAPITOL AVE
LITTLE ROCK, AR 72205
(34.74947, -92.363922)","2017-02-01","Feb",2017,"Wed",8
"5868","05-01-2017 11:59:00 PM","2017-056504","54","23H","ALL OTHER LARCENY","4320 W 13TH ST","LITTLE ROCK","AR",72204,34.739733,-92.322326,"4320 W 13TH ST
LITTLE ROCK, AR 72204
(34.739733, -92.322326)","2017-05-01","May",2017,"Mon",23
"5869","05-12-2017 05:30:00 PM","2017-056510","54","220","BURGLARY/B&E","1 ZOO DR","LITTLE ROCK","AR",72205,34.747335,-92.330867,"1 ZOO DR
LITTLE ROCK, AR 72205
(34.747335, -92.330867)","2017-05-12","May",2017,"Fri",17
"5870","05-02-2017 06:00:00 PM","2017-056522","60","220","BURGLARY/B&E","416 MCADOO ST","LITTLE ROCK","AR",72205,34.756145,-92.354288,"416 MCADOO ST
LITTLE ROCK, AR 72205
(34.756145, -92.354288)","2017-05-02","May",2017,"Tue",18
"5871","05-11-2017 12:36:00 AM","2017-056533","81","220","BURGLARY/B&E","8001 GEYER SPRINGS RD","LITTLE ROCK","AR",72209,34.678062,-92.343803,"8001 GEYER SPRINGS RD
LITTLE ROCK, AR 72209
(34.678062, -92.343803)","2017-05-11","May",2017,"Thu",0
"5872","05-15-2017 09:55:00 AM","2017-056535","64","23C","SHOPLIFTING","400 N BOWMAN RD","LITTLE ROCK","AR",72211,34.757518,-92.40583,"400 N BOWMAN RD
LITTLE ROCK, AR 72211
(34.757518, -92.40583)","2017-05-15","May",2017,"Mon",9
"5873","05-11-2017 12:01:00 AM","2017-056540","54","23G","THEFT OF MOTOR VEHICLE PARTS","5322 ASHER AVE","LITTLE ROCK","AR",72204,34.719589,-92.333801,"5322 ASHER AVE
LITTLE ROCK, AR 72204
(34.719589, -92.333801)","2017-05-11","May",2017,"Thu",0
"5874","05-06-2017 08:00:00 AM","2017-056544","70","23H","ALL OTHER LARCENY","11225 HURON LN","LITTLE ROCK","AR",72211,34.767101,-92.398439,"11225 HURON LN
LITTLE ROCK, AR 72211
(34.767101, -92.398439)","2017-05-06","May",2017,"Sat",8
"5875","05-15-2017 12:18:00 PM","2017-056552","82","120","ROBBERY","9101 AUXOR RD","LITTLE ROCK","AR",72209,34.66688,-92.315404,"9101 AUXOR RD
LITTLE ROCK, AR 72209
(34.66688, -92.315404)","2017-05-15","May",2017,"Mon",12
"5876","05-14-2017 10:00:00 PM","2017-056554","60","23G","THEFT OF MOTOR VEHICLE PARTS","7575 CANTRELL RD","LITTLE ROCK","AR",72207,34.771862,-92.358192,"7575 CANTRELL RD
LITTLE ROCK, AR 72207
(34.771862, -92.358192)","2017-05-14","May",2017,"Sun",22
"5877","05-15-2017 12:35:00 PM","2017-056564","71","23C","SHOPLIFTING","12610 CHENAL PKWY","LITTLE ROCK","AR",72211,34.753243,-92.413495,"12610 CHENAL PKWY
LITTLE ROCK, AR 72211
(34.753243, -92.413495)","2017-05-15","May",2017,"Mon",12
"5878","05-15-2017 02:09:00 PM","2017-056594","71","120","ROBBERY","12700 CHENAL PKWY","LITTLE ROCK","AR",72211,34.754475,-92.415771,"12700 CHENAL PKWY
LITTLE ROCK, AR 72211
(34.754475, -92.415771)","2017-05-15","May",2017,"Mon",14
"5879","05-15-2017 02:50:00 PM","2017-056614","53","220","BURGLARY/B&E","2305 S PINE ST","LITTLE ROCK","AR",72204,34.730271,-92.317428,"2305 S PINE ST
LITTLE ROCK, AR 72204
(34.730271, -92.317428)","2017-05-15","May",2017,"Mon",14
"5880","05-15-2017 01:00:00 PM","2017-056624","70","23H","ALL OTHER LARCENY","12614 PLEASANT VIEW DR","LITTLE ROCK","AR",72212,34.789728,-92.413317,"12614 PLEASANT VIEW DR
LITTLE ROCK, AR 72212
(34.789728, -92.413317)","2017-05-15","May",2017,"Mon",13
"5881","05-15-2017 06:00:00 AM","2017-056628","91","23G","THEFT OF MOTOR VEHICLE PARTS","11 MABELVALE PLAZA LN","LITTLE ROCK","AR",72209,34.666646,-92.383429,"11 MABELVALE PLAZA LN
LITTLE ROCK, AR 72209
(34.666646, -92.383429)","2017-05-15","May",2017,"Mon",6
"5882","05-15-2017 03:15:00 PM","2017-056632","63","23H","ALL OTHER LARCENY","4 NOB VIEW CIR","LITTLE ROCK","AR",72205,34.759558,-92.36495,"4 NOB VIEW CIR
LITTLE ROCK, AR 72205
(34.759558, -92.36495)","2017-05-15","May",2017,"Mon",15
"5883","05-06-2017 08:30:00 AM","2017-056641","81","240","MOTOR VEHICLE THEFT","8118 STANTON RD","LITTLE ROCK","AR",72209,34.675545,-92.332845,"8118 STANTON RD
LITTLE ROCK, AR 72209
(34.675545, -92.332845)","2017-05-06","May",2017,"Sat",8
"5884","05-14-2017 07:00:00 PM","2017-056642","50","23F","THEFT FROM MOTOR VEHICLE","1200 BROOKWOOD DR","LITTLE ROCK","AR",72202,34.763742,-92.306358,"1200 BROOKWOOD DR
LITTLE ROCK, AR 72202
(34.763742, -92.306358)","2017-05-14","May",2017,"Sun",19
"5885","05-15-2017 04:06:00 PM","2017-056651","60","23C","SHOPLIFTING","420 S UNIVERSITY AVE","LITTLE ROCK","AR",72205,34.748668,-92.341249,"420 S UNIVERSITY AVE
LITTLE ROCK, AR 72205
(34.748668, -92.341249)","2017-05-15","May",2017,"Mon",16
"5886","03-02-2017 04:30:00 PM","2017-056655","40","23D","THEFT FROM BUILDING","201 BROADWAY ST","LITTLE ROCK","AR",72201,34.747765,-92.275291,"201 BROADWAY ST
LITTLE ROCK, AR 72201
(34.747765, -92.275291)","2017-03-02","Mar",2017,"Thu",16
"5887","05-14-2017 08:00:00 PM","2017-056656","50","23F","THEFT FROM MOTOR VEHICLE","1200 BROOKWOOD DR","LITTLE ROCK","AR",72202,34.763742,-92.306358,"1200 BROOKWOOD DR
LITTLE ROCK, AR 72202
(34.763742, -92.306358)","2017-05-14","May",2017,"Sun",20
"5888","05-05-2017 10:00:00 PM","2017-056657","71","23H","ALL OTHER LARCENY","12610 CHENAL PKWY","LITTLE ROCK","AR",72211,34.753243,-92.413495,"12610 CHENAL PKWY
LITTLE ROCK, AR 72211
(34.753243, -92.413495)","2017-05-05","May",2017,"Fri",22
"5889","05-15-2017 04:25:00 PM","2017-056659","81","23H","ALL OTHER LARCENY","7303 DAHLIA DR","LITTLE ROCK","AR",72209,34.673405,-92.358175,"7303 DAHLIA DR
LITTLE ROCK, AR 72209
(34.673405, -92.358175)","2017-05-15","May",2017,"Mon",16
"5890","05-15-2017 04:40:00 PM","2017-056667","64","120","ROBBERY","11400 W MARKHAM ST","LITTLE ROCK","AR",72211,34.753987,-92.401936,"11400 W MARKHAM ST
LITTLE ROCK, AR 72211
(34.753987, -92.401936)","2017-05-15","May",2017,"Mon",16
